"Dwellings Location on Census Night","1134129","Three persons",27
"Dwellings Location on Census Night","1134129","Two persons",38
"Dwellings Location on Census Night","1134129","Four persons",40
"Dwellings Location on Census Night","1134129","Five persons",17
"Dwellings Location on Census Night","1134129","Six persons",5
"Dwellings Location on Census Night","1134129","Not applicable",16
"Dwellings Location on Census Night","1134129","Total",164
"Dwellings Location on Census Night","1134130","One person",25
"Dwellings Location on Census Night","1134130","Three persons",19
"Dwellings Location on Census Night","1134130","Two persons",31
"Dwellings Location on Census Night","1134130","Four persons",27
"Dwellings Location on Census Night","1134130","Five persons",8
"Dwellings Location on Census Night","1134130","Six persons",0
"Dwellings Location on Census Night","1134130","Not applicable",17
"Dwellings Location on Census Night","1134130","Total",140
"Dwellings Location on Census Night","1134131","One person",24
"Dwellings Location on Census Night","1134131","Three persons",51
"Dwellings Location on Census Night","1134131","Two persons",66
"Dwellings Location on Census Night","1134131","Four persons",28
"Dwellings Location on Census Night","1134131","Five persons",13
"Dwellings Location on Census Night","1134131","Six persons",4
"Dwellings Location on Census Night","1134131","Not applicable",23
"Dwellings Location on Census Night","1134131","Total",206
"Dwellings Location on Census Night","1134132","One person",16
"Dwellings Location on Census Night","1134132","Three persons",17
"Dwellings Location on Census Night","1134132","Two persons",28
"Dwellings Location on Census Night","1134132","Four persons",18
"Dwellings Location on Census Night","1134132","Five persons",6
"Dwellings Location on Census Night","1134132","Six persons",0
"Dwellings Location on Census Night","1134132","Not applicable",31
"Dwellings Location on Census Night","1134132","Total",116
"Dwellings Location on Census Night","1134133","One person",70
"Dwellings Location on Census Night","1134133","Three persons",42
"Dwellings Location on Census Night","1134133","Two persons",82
"Dwellings Location on Census Night","1134133","Four persons",26
"Dwellings Location on Census Night","1134133","Five persons",5
"Dwellings Location on Census Night","1134133","Six persons",0
"Dwellings Location on Census Night","1134133","Not applicable",51
"Dwellings Location on Census Night","1134133","Total",279
"Dwellings Location on Census Night","1134134","One person",25
"Dwellings Location on Census Night","1134134","Three persons",16
"Dwellings Location on Census Night","1134134","Two persons",49
"Dwellings Location on Census Night","1134134","Four persons",30
"Dwellings Location on Census Night","1134134","Five persons",0
"Dwellings Location on Census Night","1134134","Six persons",0
"Dwellings Location on Census Night","1134134","Not applicable",26
"Dwellings Location on Census Night","1134134","Total",154
"Dwellings Location on Census Night","1134135","One person",40
"Dwellings Location on Census Night","1134135","Three persons",42
"Dwellings Location on Census Night","1134135","Two persons",73
"Dwellings Location on Census Night","1134135","Four persons",34
"Dwellings Location on Census Night","1134135","Five persons",6
"Dwellings Location on Census Night","1134135","Six persons",3
"Dwellings Location on Census Night","1134135","Not applicable",35
"Dwellings Location on Census Night","1134135","Total",229
"Dwellings Location on Census Night","1134136","One person",0
"Dwellings Location on Census Night","1134136","Three persons",0
"Dwellings Location on Census Night","1134136","Two persons",0
"Dwellings Location on Census Night","1134136","Four persons",0
"Dwellings Location on Census Night","1134136","Five persons",0
"Dwellings Location on Census Night","1134136","Six persons",0
"Dwellings Location on Census Night","1134136","Not applicable",0
"Dwellings Location on Census Night","1134136","Total",0
"Dwellings Location on Census Night","1134137","One person",35
"Dwellings Location on Census Night","1134137","Three persons",18
"Dwellings Location on Census Night","1134137","Two persons",48
"Dwellings Location on Census Night","1134137","Four persons",29
"Dwellings Location on Census Night","1134137","Five persons",9
"Dwellings Location on Census Night","1134137","Six persons",3
"Dwellings Location on Census Night","1134137","Not applicable",22
"Dwellings Location on Census Night","1134137","Total",152
"Dwellings Location on Census Night","1134138","One person",83
"Dwellings Location on Census Night","1134138","Three persons",30
"Dwellings Location on Census Night","1134138","Two persons",75
"Dwellings Location on Census Night","1134138","Four persons",20
"Dwellings Location on Census Night","1134138","Five persons",7
"Dwellings Location on Census Night","1134138","Six persons",0
"Dwellings Location on Census Night","1134138","Not applicable",53
"Dwellings Location on Census Night","1134138","Total",264
"Dwellings Location on Census Night","1134139","One person",45
"Dwellings Location on Census Night","1134139","Three persons",21
"Dwellings Location on Census Night","1134139","Two persons",47
"Dwellings Location on Census Night","1134139","Four persons",16
"Dwellings Location on Census Night","1134139","Five persons",0
"Dwellings Location on Census Night","1134139","Six persons",0
"Dwellings Location on Census Night","1134139","Not applicable",39
"Dwellings Location on Census Night","1134139","Total",163
"Dwellings Location on Census Night","1134201","One person",0
"Dwellings Location on Census Night","1134201","Three persons",0
"Dwellings Location on Census Night","1134201","Two persons",0
"Dwellings Location on Census Night","1134201","Four persons",0
"Dwellings Location on Census Night","1134201","Five persons",0
"Dwellings Location on Census Night","1134201","Six persons",0
"Dwellings Location on Census Night","1134201","Not applicable",0
"Dwellings Location on Census Night","1134201","Total",0
"Dwellings Location on Census Night","1134301","One person",90
"Dwellings Location on Census Night","1134301","Three persons",20
"Dwellings Location on Census Night","1134301","Two persons",62
"Dwellings Location on Census Night","1134301","Four persons",7
"Dwellings Location on Census Night","1134301","Five persons",0
"Dwellings Location on Census Night","1134301","Six persons",0
"Dwellings Location on Census Night","1134301","Not applicable",73
"Dwellings Location on Census Night","1134301","Total",267
"Dwellings Location on Census Night","1134302","One person",107
"Dwellings Location on Census Night","1134302","Three persons",37
"Dwellings Location on Census Night","1134302","Two persons",144
"Dwellings Location on Census Night","1134302","Four persons",21
"Dwellings Location on Census Night","1134302","Five persons",3
"Dwellings Location on Census Night","1134302","Six persons",0
"Dwellings Location on Census Night","1134302","Not applicable",116
"Dwellings Location on Census Night","1134302","Total",426
"Dwellings Location on Census Night","1134303","One person",79
"Dwellings Location on Census Night","1134303","Three persons",33
"Dwellings Location on Census Night","1134303","Two persons",85
"Dwellings Location on Census Night","1134303","Four persons",13
"Dwellings Location on Census Night","1134303","Five persons",3
"Dwellings Location on Census Night","1134303","Six persons",0
"Dwellings Location on Census Night","1134303","Not applicable",82
"Dwellings Location on Census Night","1134303","Total",300
"Dwellings Location on Census Night","1134304","One person",85
"Dwellings Location on Census Night","1134304","Three persons",26
"Dwellings Location on Census Night","1134304","Two persons",95
"Dwellings Location on Census Night","1134304","Four persons",13
"Dwellings Location on Census Night","1134304","Five persons",3
"Dwellings Location on Census Night","1134304","Six persons",0
"Dwellings Location on Census Night","1134304","Not applicable",74
"Dwellings Location on Census Night","1134304","Total",295
"Dwellings Location on Census Night","1134305","One person",58
"Dwellings Location on Census Night","1134305","Three persons",16
"Dwellings Location on Census Night","1134305","Two persons",80
"Dwellings Location on Census Night","1134305","Four persons",4
"Dwellings Location on Census Night","1134305","Five persons",0
"Dwellings Location on Census Night","1134305","Six persons",0
"Dwellings Location on Census Night","1134305","Not applicable",85
"Dwellings Location on Census Night","1134305","Total",250
"Dwellings Location on Census Night","1134306","One person",69
"Dwellings Location on Census Night","1134306","Three persons",28
"Dwellings Location on Census Night","1134306","Two persons",76
"Dwellings Location on Census Night","1134306","Four persons",15
"Dwellings Location on Census Night","1134306","Five persons",5
"Dwellings Location on Census Night","1134306","Six persons",0
"Dwellings Location on Census Night","1134306","Not applicable",65
"Dwellings Location on Census Night","1134306","Total",255
"Dwellings Location on Census Night","1134307","One person",104
"Dwellings Location on Census Night","1134307","Three persons",39
"Dwellings Location on Census Night","1134307","Two persons",122
"Dwellings Location on Census Night","1134307","Four persons",26
"Dwellings Location on Census Night","1134307","Five persons",6
"Dwellings Location on Census Night","1134307","Six persons",3
"Dwellings Location on Census Night","1134307","Not applicable",91
"Dwellings Location on Census Night","1134307","Total",400
"Dwellings Location on Census Night","1134308","One person",119
"Dwellings Location on Census Night","1134308","Three persons",31
"Dwellings Location on Census Night","1134308","Two persons",124
"Dwellings Location on Census Night","1134308","Four persons",25
"Dwellings Location on Census Night","1134308","Five persons",6
"Dwellings Location on Census Night","1134308","Six persons",0
"Dwellings Location on Census Night","1134308","Not applicable",96
"Dwellings Location on Census Night","1134308","Total",405
"Dwellings Location on Census Night","1134309","One person",41
"Dwellings Location on Census Night","1134309","Three persons",21
"Dwellings Location on Census Night","1134309","Two persons",39
"Dwellings Location on Census Night","1134309","Four persons",0
"Dwellings Location on Census Night","1134309","Five persons",0
"Dwellings Location on Census Night","1134309","Six persons",0
"Dwellings Location on Census Night","1134309","Not applicable",26
"Dwellings Location on Census Night","1134309","Total",133
"Dwellings Location on Census Night","1134310","One person",31
"Dwellings Location on Census Night","1134310","Three persons",6
"Dwellings Location on Census Night","1134310","Two persons",22
"Dwellings Location on Census Night","1134310","Four persons",4
"Dwellings Location on Census Night","1134310","Five persons",0
"Dwellings Location on Census Night","1134310","Six persons",0
"Dwellings Location on Census Night","1134310","Not applicable",30
"Dwellings Location on Census Night","1134310","Total",99
"Dwellings Location on Census Night","1134311","One person",77
"Dwellings Location on Census Night","1134311","Three persons",10
"Dwellings Location on Census Night","1134311","Two persons",66
"Dwellings Location on Census Night","1134311","Four persons",11
"Dwellings Location on Census Night","1134311","Five persons",3
"Dwellings Location on Census Night","1134311","Six persons",0
"Dwellings Location on Census Night","1134311","Not applicable",57
"Dwellings Location on Census Night","1134311","Total",231
"Dwellings Location on Census Night","1134312","One person",36
"Dwellings Location on Census Night","1134312","Three persons",26
"Dwellings Location on Census Night","1134312","Two persons",61
"Dwellings Location on Census Night","1134312","Four persons",29
"Dwellings Location on Census Night","1134312","Five persons",18
"Dwellings Location on Census Night","1134312","Six persons",3
"Dwellings Location on Census Night","1134312","Not applicable",37
"Dwellings Location on Census Night","1134312","Total",214
"Dwellings Location on Census Night","1134313","One person",12
"Dwellings Location on Census Night","1134313","Three persons",17
"Dwellings Location on Census Night","1134313","Two persons",25
"Dwellings Location on Census Night","1134313","Four persons",34
"Dwellings Location on Census Night","1134313","Five persons",39
"Dwellings Location on Census Night","1134313","Six persons",5
"Dwellings Location on Census Night","1134313","Not applicable",25
"Dwellings Location on Census Night","1134313","Total",156
"Dwellings Location on Census Night","1134314","One person",14
"Dwellings Location on Census Night","1134314","Three persons",19
"Dwellings Location on Census Night","1134314","Two persons",23
"Dwellings Location on Census Night","1134314","Four persons",22
"Dwellings Location on Census Night","1134314","Five persons",20
"Dwellings Location on Census Night","1134314","Six persons",10
"Dwellings Location on Census Night","1134314","Not applicable",13
"Dwellings Location on Census Night","1134314","Total",123
"Dwellings Location on Census Night","1134315","One person",5
"Dwellings Location on Census Night","1134315","Three persons",6
"Dwellings Location on Census Night","1134315","Two persons",17
"Dwellings Location on Census Night","1134315","Four persons",14
"Dwellings Location on Census Night","1134315","Five persons",10
"Dwellings Location on Census Night","1134315","Six persons",0
"Dwellings Location on Census Night","1134315","Not applicable",12
"Dwellings Location on Census Night","1134315","Total",57
"Dwellings Location on Census Night","1134316","One person",19
"Dwellings Location on Census Night","1134316","Three persons",20
"Dwellings Location on Census Night","1134316","Two persons",35
"Dwellings Location on Census Night","1134316","Four persons",29
"Dwellings Location on Census Night","1134316","Five persons",16
"Dwellings Location on Census Night","1134316","Six persons",3
"Dwellings Location on Census Night","1134316","Not applicable",21
"Dwellings Location on Census Night","1134316","Total",150
"Dwellings Location on Census Night","1134317","One person",103
"Dwellings Location on Census Night","1134317","Three persons",29
"Dwellings Location on Census Night","1134317","Two persons",79
"Dwellings Location on Census Night","1134317","Four persons",23
"Dwellings Location on Census Night","1134317","Five persons",3
"Dwellings Location on Census Night","1134317","Six persons",0
"Dwellings Location on Census Night","1134317","Not applicable",79
"Dwellings Location on Census Night","1134317","Total",316
"Dwellings Location on Census Night","1134318","One person",15
"Dwellings Location on Census Night","1134318","Three persons",15
"Dwellings Location on Census Night","1134318","Two persons",26
"Dwellings Location on Census Night","1134318","Four persons",13
"Dwellings Location on Census Night","1134318","Five persons",8
"Dwellings Location on Census Night","1134318","Six persons",3
"Dwellings Location on Census Night","1134318","Not applicable",11
"Dwellings Location on Census Night","1134318","Total",95
"Dwellings Location on Census Night","1134319","One person",55
"Dwellings Location on Census Night","1134319","Three persons",19
"Dwellings Location on Census Night","1134319","Two persons",71
"Dwellings Location on Census Night","1134319","Four persons",21
"Dwellings Location on Census Night","1134319","Five persons",15
"Dwellings Location on Census Night","1134319","Six persons",0
"Dwellings Location on Census Night","1134319","Not applicable",50
"Dwellings Location on Census Night","1134319","Total",234
"Dwellings Location on Census Night","1134320","One person",50
"Dwellings Location on Census Night","1134320","Three persons",20
"Dwellings Location on Census Night","1134320","Two persons",76
"Dwellings Location on Census Night","1134320","Four persons",19
"Dwellings Location on Census Night","1134320","Five persons",3
"Dwellings Location on Census Night","1134320","Six persons",4
"Dwellings Location on Census Night","1134320","Not applicable",43
"Dwellings Location on Census Night","1134320","Total",213
"Dwellings Location on Census Night","1134321","One person",34
"Dwellings Location on Census Night","1134321","Three persons",24
"Dwellings Location on Census Night","1134321","Two persons",59
"Dwellings Location on Census Night","1134321","Four persons",19
"Dwellings Location on Census Night","1134321","Five persons",5
"Dwellings Location on Census Night","1134321","Six persons",0
"Dwellings Location on Census Night","1134321","Not applicable",23
"Dwellings Location on Census Night","1134321","Total",164
"Dwellings Location on Census Night","1134322","One person",67
"Dwellings Location on Census Night","1134322","Three persons",48
"Dwellings Location on Census Night","1134322","Two persons",110
"Dwellings Location on Census Night","1134322","Four persons",26
"Dwellings Location on Census Night","1134322","Five persons",4
"Dwellings Location on Census Night","1134322","Six persons",6
"Dwellings Location on Census Night","1134322","Not applicable",46
"Dwellings Location on Census Night","1134322","Total",303
"Dwellings Location on Census Night","1134323","One person",15
"Dwellings Location on Census Night","1134323","Three persons",11
"Dwellings Location on Census Night","1134323","Two persons",47
"Dwellings Location on Census Night","1134323","Four persons",17
"Dwellings Location on Census Night","1134323","Five persons",8
"Dwellings Location on Census Night","1134323","Six persons",5
"Dwellings Location on Census Night","1134323","Not applicable",22
"Dwellings Location on Census Night","1134323","Total",118
"Dwellings Location on Census Night","1134324","One person",54
"Dwellings Location on Census Night","1134324","Three persons",36
"Dwellings Location on Census Night","1134324","Two persons",78
"Dwellings Location on Census Night","1134324","Four persons",19
"Dwellings Location on Census Night","1134324","Five persons",4
"Dwellings Location on Census Night","1134324","Six persons",0
"Dwellings Location on Census Night","1134324","Not applicable",53
"Dwellings Location on Census Night","1134324","Total",241
"Dwellings Location on Census Night","1134325","One person",81
"Dwellings Location on Census Night","1134325","Three persons",27
"Dwellings Location on Census Night","1134325","Two persons",91
"Dwellings Location on Census Night","1134325","Four persons",10
"Dwellings Location on Census Night","1134325","Five persons",3
"Dwellings Location on Census Night","1134325","Six persons",0
"Dwellings Location on Census Night","1134325","Not applicable",59
"Dwellings Location on Census Night","1134325","Total",274
"Dwellings Location on Census Night","1134326","One person",81
"Dwellings Location on Census Night","1134326","Three persons",14
"Dwellings Location on Census Night","1134326","Two persons",52
"Dwellings Location on Census Night","1134326","Four persons",3
"Dwellings Location on Census Night","1134326","Five persons",0
"Dwellings Location on Census Night","1134326","Six persons",0
"Dwellings Location on Census Night","1134326","Not applicable",87
"Dwellings Location on Census Night","1134326","Total",233
"Dwellings Location on Census Night","1134327","One person",101
"Dwellings Location on Census Night","1134327","Three persons",28
"Dwellings Location on Census Night","1134327","Two persons",93
"Dwellings Location on Census Night","1134327","Four persons",25
"Dwellings Location on Census Night","1134327","Five persons",3
"Dwellings Location on Census Night","1134327","Six persons",0
"Dwellings Location on Census Night","1134327","Not applicable",47
"Dwellings Location on Census Night","1134327","Total",307
"Dwellings Location on Census Night","1134328","One person",94
"Dwellings Location on Census Night","1134328","Three persons",23
"Dwellings Location on Census Night","1134328","Two persons",73
"Dwellings Location on Census Night","1134328","Four persons",19
"Dwellings Location on Census Night","1134328","Five persons",5
"Dwellings Location on Census Night","1134328","Six persons",0
"Dwellings Location on Census Night","1134328","Not applicable",47
"Dwellings Location on Census Night","1134328","Total",259
"Dwellings Location on Census Night","1134329","One person",61
"Dwellings Location on Census Night","1134329","Three persons",12
"Dwellings Location on Census Night","1134329","Two persons",69
"Dwellings Location on Census Night","1134329","Four persons",5
"Dwellings Location on Census Night","1134329","Five persons",3
"Dwellings Location on Census Night","1134329","Six persons",0
"Dwellings Location on Census Night","1134329","Not applicable",32
"Dwellings Location on Census Night","1134329","Total",180
"Dwellings Location on Census Night","1134330","One person",34
"Dwellings Location on Census Night","1134330","Three persons",15
"Dwellings Location on Census Night","1134330","Two persons",56
"Dwellings Location on Census Night","1134330","Four persons",19
"Dwellings Location on Census Night","1134330","Five persons",4
"Dwellings Location on Census Night","1134330","Six persons",0
"Dwellings Location on Census Night","1134330","Not applicable",23
"Dwellings Location on Census Night","1134330","Total",153
"Dwellings Location on Census Night","1134331","One person",49
"Dwellings Location on Census Night","1134331","Three persons",23
"Dwellings Location on Census Night","1134331","Two persons",91
"Dwellings Location on Census Night","1134331","Four persons",14
"Dwellings Location on Census Night","1134331","Five persons",0
"Dwellings Location on Census Night","1134331","Six persons",0
"Dwellings Location on Census Night","1134331","Not applicable",36
"Dwellings Location on Census Night","1134331","Total",216
"Dwellings Location on Census Night","1134332","One person",66
"Dwellings Location on Census Night","1134332","Three persons",40
"Dwellings Location on Census Night","1134332","Two persons",86
"Dwellings Location on Census Night","1134332","Four persons",25
"Dwellings Location on Census Night","1134332","Five persons",7
"Dwellings Location on Census Night","1134332","Six persons",3
"Dwellings Location on Census Night","1134332","Not applicable",35
"Dwellings Location on Census Night","1134332","Total",264
"Dwellings Location on Census Night","1134333","One person",19
"Dwellings Location on Census Night","1134333","Three persons",31
"Dwellings Location on Census Night","1134333","Two persons",33
"Dwellings Location on Census Night","1134333","Four persons",31
"Dwellings Location on Census Night","1134333","Five persons",24
"Dwellings Location on Census Night","1134333","Six persons",0
"Dwellings Location on Census Night","1134333","Not applicable",25
"Dwellings Location on Census Night","1134333","Total",159
"Dwellings Location on Census Night","1134334","One person",13
"Dwellings Location on Census Night","1134334","Three persons",10
"Dwellings Location on Census Night","1134334","Two persons",30
"Dwellings Location on Census Night","1134334","Four persons",17
"Dwellings Location on Census Night","1134334","Five persons",7
"Dwellings Location on Census Night","1134334","Six persons",3
"Dwellings Location on Census Night","1134334","Not applicable",13
"Dwellings Location on Census Night","1134334","Total",87
"Dwellings Location on Census Night","1134335","One person",81
"Dwellings Location on Census Night","1134335","Three persons",40
"Dwellings Location on Census Night","1134335","Two persons",115
"Dwellings Location on Census Night","1134335","Four persons",20
"Dwellings Location on Census Night","1134335","Five persons",5
"Dwellings Location on Census Night","1134335","Six persons",5
"Dwellings Location on Census Night","1134335","Not applicable",64
"Dwellings Location on Census Night","1134335","Total",320
"Dwellings Location on Census Night","1134336","One person",64
"Dwellings Location on Census Night","1134336","Three persons",21
"Dwellings Location on Census Night","1134336","Two persons",58
"Dwellings Location on Census Night","1134336","Four persons",18
"Dwellings Location on Census Night","1134336","Five persons",5
"Dwellings Location on Census Night","1134336","Six persons",0
"Dwellings Location on Census Night","1134336","Not applicable",41
"Dwellings Location on Census Night","1134336","Total",214
"Dwellings Location on Census Night","1134337","One person",50
"Dwellings Location on Census Night","1134337","Three persons",29
"Dwellings Location on Census Night","1134337","Two persons",62
"Dwellings Location on Census Night","1134337","Four persons",13
"Dwellings Location on Census Night","1134337","Five persons",0
"Dwellings Location on Census Night","1134337","Six persons",0
"Dwellings Location on Census Night","1134337","Not applicable",32
"Dwellings Location on Census Night","1134337","Total",191
"Dwellings Location on Census Night","1134338","One person",71
"Dwellings Location on Census Night","1134338","Three persons",36
"Dwellings Location on Census Night","1134338","Two persons",91
"Dwellings Location on Census Night","1134338","Four persons",19
"Dwellings Location on Census Night","1134338","Five persons",6
"Dwellings Location on Census Night","1134338","Six persons",0
"Dwellings Location on Census Night","1134338","Not applicable",59
"Dwellings Location on Census Night","1134338","Total",272
"Dwellings Location on Census Night","1134339","One person",30
"Dwellings Location on Census Night","1134339","Three persons",25
"Dwellings Location on Census Night","1134339","Two persons",44
"Dwellings Location on Census Night","1134339","Four persons",33
"Dwellings Location on Census Night","1134339","Five persons",10
"Dwellings Location on Census Night","1134339","Six persons",0
"Dwellings Location on Census Night","1134339","Not applicable",40
"Dwellings Location on Census Night","1134339","Total",182
"Dwellings Location on Census Night","1134340","One person",57
"Dwellings Location on Census Night","1134340","Three persons",18
"Dwellings Location on Census Night","1134340","Two persons",68
"Dwellings Location on Census Night","1134340","Four persons",33
"Dwellings Location on Census Night","1134340","Five persons",20
"Dwellings Location on Census Night","1134340","Six persons",0
"Dwellings Location on Census Night","1134340","Not applicable",37
"Dwellings Location on Census Night","1134340","Total",230
"Dwellings Location on Census Night","1134341","One person",21
"Dwellings Location on Census Night","1134341","Three persons",21
"Dwellings Location on Census Night","1134341","Two persons",40
"Dwellings Location on Census Night","1134341","Four persons",11
"Dwellings Location on Census Night","1134341","Five persons",10
"Dwellings Location on Census Night","1134341","Six persons",0
"Dwellings Location on Census Night","1134341","Not applicable",17
"Dwellings Location on Census Night","1134341","Total",119
"Dwellings Location on Census Night","1134342","One person",40
"Dwellings Location on Census Night","1134342","Three persons",11
"Dwellings Location on Census Night","1134342","Two persons",51
"Dwellings Location on Census Night","1134342","Four persons",17
"Dwellings Location on Census Night","1134342","Five persons",8
"Dwellings Location on Census Night","1134342","Six persons",0
"Dwellings Location on Census Night","1134342","Not applicable",19
"Dwellings Location on Census Night","1134342","Total",151
"Dwellings Location on Census Night","1134343","One person",34
"Dwellings Location on Census Night","1134343","Three persons",25
"Dwellings Location on Census Night","1134343","Two persons",56
"Dwellings Location on Census Night","1134343","Four persons",15
"Dwellings Location on Census Night","1134343","Five persons",8
"Dwellings Location on Census Night","1134343","Six persons",4
"Dwellings Location on Census Night","1134343","Not applicable",33
"Dwellings Location on Census Night","1134343","Total",164
"Dwellings Location on Census Night","1134344","One person",6
"Dwellings Location on Census Night","1134344","Three persons",10
"Dwellings Location on Census Night","1134344","Two persons",20
"Dwellings Location on Census Night","1134344","Four persons",20
"Dwellings Location on Census Night","1134344","Five persons",12
"Dwellings Location on Census Night","1134344","Six persons",0
"Dwellings Location on Census Night","1134344","Not applicable",12
"Dwellings Location on Census Night","1134344","Total",79
"Dwellings Location on Census Night","1134345","One person",16
"Dwellings Location on Census Night","1134345","Three persons",22
"Dwellings Location on Census Night","1134345","Two persons",22
"Dwellings Location on Census Night","1134345","Four persons",32
"Dwellings Location on Census Night","1134345","Five persons",18
"Dwellings Location on Census Night","1134345","Six persons",3
"Dwellings Location on Census Night","1134345","Not applicable",13
"Dwellings Location on Census Night","1134345","Total",127
"Dwellings Location on Census Night","1134346","One person",45
"Dwellings Location on Census Night","1134346","Three persons",26
"Dwellings Location on Census Night","1134346","Two persons",56
"Dwellings Location on Census Night","1134346","Four persons",20
"Dwellings Location on Census Night","1134346","Five persons",12
"Dwellings Location on Census Night","1134346","Six persons",3
"Dwellings Location on Census Night","1134346","Not applicable",35
"Dwellings Location on Census Night","1134346","Total",205
"Dwellings Location on Census Night","1134347","One person",107
"Dwellings Location on Census Night","1134347","Three persons",32
"Dwellings Location on Census Night","1134347","Two persons",134
"Dwellings Location on Census Night","1134347","Four persons",21
"Dwellings Location on Census Night","1134347","Five persons",3
"Dwellings Location on Census Night","1134347","Six persons",0
"Dwellings Location on Census Night","1134347","Not applicable",78
"Dwellings Location on Census Night","1134347","Total",382
"Dwellings Location on Census Night","1134348","One person",43
"Dwellings Location on Census Night","1134348","Three persons",22
"Dwellings Location on Census Night","1134348","Two persons",81
"Dwellings Location on Census Night","1134348","Four persons",15
"Dwellings Location on Census Night","1134348","Five persons",5
"Dwellings Location on Census Night","1134348","Six persons",7
"Dwellings Location on Census Night","1134348","Not applicable",59
"Dwellings Location on Census Night","1134348","Total",232
"Dwellings Location on Census Night","1134349","One person",57
"Dwellings Location on Census Night","1134349","Three persons",36
"Dwellings Location on Census Night","1134349","Two persons",82
"Dwellings Location on Census Night","1134349","Four persons",25
"Dwellings Location on Census Night","1134349","Five persons",9
"Dwellings Location on Census Night","1134349","Six persons",9
"Dwellings Location on Census Night","1134349","Not applicable",71
"Dwellings Location on Census Night","1134349","Total",285
"Dwellings Location on Census Night","1134350","One person",28
"Dwellings Location on Census Night","1134350","Three persons",25
"Dwellings Location on Census Night","1134350","Two persons",45
"Dwellings Location on Census Night","1134350","Four persons",19
"Dwellings Location on Census Night","1134350","Five persons",13
"Dwellings Location on Census Night","1134350","Six persons",4
"Dwellings Location on Census Night","1134350","Not applicable",18
"Dwellings Location on Census Night","1134350","Total",153
"Dwellings Location on Census Night","1134351","One person",19
"Dwellings Location on Census Night","1134351","Three persons",24
"Dwellings Location on Census Night","1134351","Two persons",32
"Dwellings Location on Census Night","1134351","Four persons",15
"Dwellings Location on Census Night","1134351","Five persons",16
"Dwellings Location on Census Night","1134351","Six persons",7
"Dwellings Location on Census Night","1134351","Not applicable",18
"Dwellings Location on Census Night","1134351","Total",124
"Dwellings Location on Census Night","1134352","One person",30
"Dwellings Location on Census Night","1134352","Three persons",26
"Dwellings Location on Census Night","1134352","Two persons",48
"Dwellings Location on Census Night","1134352","Four persons",19
"Dwellings Location on Census Night","1134352","Five persons",10
"Dwellings Location on Census Night","1134352","Six persons",0
"Dwellings Location on Census Night","1134352","Not applicable",37
"Dwellings Location on Census Night","1134352","Total",175
"Dwellings Location on Census Night","1134353","One person",27
"Dwellings Location on Census Night","1134353","Three persons",28
"Dwellings Location on Census Night","1134353","Two persons",37
"Dwellings Location on Census Night","1134353","Four persons",36
"Dwellings Location on Census Night","1134353","Five persons",28
"Dwellings Location on Census Night","1134353","Six persons",0
"Dwellings Location on Census Night","1134353","Not applicable",26
"Dwellings Location on Census Night","1134353","Total",182
"Dwellings Location on Census Night","1134354","One person",39
"Dwellings Location on Census Night","1134354","Three persons",30
"Dwellings Location on Census Night","1134354","Two persons",50
"Dwellings Location on Census Night","1134354","Four persons",16
"Dwellings Location on Census Night","1134354","Five persons",4
"Dwellings Location on Census Night","1134354","Six persons",6
"Dwellings Location on Census Night","1134354","Not applicable",46
"Dwellings Location on Census Night","1134354","Total",190
"Dwellings Location on Census Night","1134355","One person",66
"Dwellings Location on Census Night","1134355","Three persons",27
"Dwellings Location on Census Night","1134355","Two persons",120
"Dwellings Location on Census Night","1134355","Four persons",18
"Dwellings Location on Census Night","1134355","Five persons",7
"Dwellings Location on Census Night","1134355","Six persons",0
"Dwellings Location on Census Night","1134355","Not applicable",65
"Dwellings Location on Census Night","1134355","Total",303
"Dwellings Location on Census Night","1134356","One person",111
"Dwellings Location on Census Night","1134356","Three persons",51
"Dwellings Location on Census Night","1134356","Two persons",110
"Dwellings Location on Census Night","1134356","Four persons",25
"Dwellings Location on Census Night","1134356","Five persons",9
"Dwellings Location on Census Night","1134356","Six persons",0
"Dwellings Location on Census Night","1134356","Not applicable",86
"Dwellings Location on Census Night","1134356","Total",386
"Dwellings Location on Census Night","1134357","One person",48
"Dwellings Location on Census Night","1134357","Three persons",17
"Dwellings Location on Census Night","1134357","Two persons",86
"Dwellings Location on Census Night","1134357","Four persons",7
"Dwellings Location on Census Night","1134357","Five persons",0
"Dwellings Location on Census Night","1134357","Six persons",0
"Dwellings Location on Census Night","1134357","Not applicable",37
"Dwellings Location on Census Night","1134357","Total",204
"Dwellings Location on Census Night","1134401","One person",72
"Dwellings Location on Census Night","1134401","Three persons",42
"Dwellings Location on Census Night","1134401","Two persons",102
"Dwellings Location on Census Night","1134401","Four persons",37
"Dwellings Location on Census Night","1134401","Five persons",17
"Dwellings Location on Census Night","1134401","Six persons",0
"Dwellings Location on Census Night","1134401","Not applicable",41
"Dwellings Location on Census Night","1134401","Total",315
"Dwellings Location on Census Night","1134402","One person",20
"Dwellings Location on Census Night","1134402","Three persons",21
"Dwellings Location on Census Night","1134402","Two persons",32
"Dwellings Location on Census Night","1134402","Four persons",31
"Dwellings Location on Census Night","1134402","Five persons",18
"Dwellings Location on Census Night","1134402","Six persons",4
"Dwellings Location on Census Night","1134402","Not applicable",15
"Dwellings Location on Census Night","1134402","Total",137
"Dwellings Location on Census Night","1134403","One person",33
