"Persons Place of Usual Residence","1134122","Male","Married",33
"Persons Place of Usual Residence","1134122","Male","Not applicable",10
"Persons Place of Usual Residence","1134122","Male","Total",136
"Persons Place of Usual Residence","1134122","Female","Never married",63
"Persons Place of Usual Residence","1134122","Female","Widowed",56
"Persons Place of Usual Residence","1134122","Female","Divorced",27
"Persons Place of Usual Residence","1134122","Female","Separated",8
"Persons Place of Usual Residence","1134122","Female","Married",25
"Persons Place of Usual Residence","1134122","Female","Not applicable",11
"Persons Place of Usual Residence","1134122","Female","Total",185
"Persons Place of Usual Residence","1134122","Total","Never married",114
"Persons Place of Usual Residence","1134122","Total","Widowed",70
"Persons Place of Usual Residence","1134122","Total","Divorced",38
"Persons Place of Usual Residence","1134122","Total","Separated",9
"Persons Place of Usual Residence","1134122","Total","Married",65
"Persons Place of Usual Residence","1134122","Total","Not applicable",20
"Persons Place of Usual Residence","1134122","Total","Total",320
"Persons Place of Usual Residence","1134123","Male","Never married",101
"Persons Place of Usual Residence","1134123","Male","Widowed",0
"Persons Place of Usual Residence","1134123","Male","Divorced",7
"Persons Place of Usual Residence","1134123","Male","Separated",3
"Persons Place of Usual Residence","1134123","Male","Married",70
"Persons Place of Usual Residence","1134123","Male","Not applicable",31
"Persons Place of Usual Residence","1134123","Male","Total",210
"Persons Place of Usual Residence","1134123","Female","Never married",76
"Persons Place of Usual Residence","1134123","Female","Widowed",15
"Persons Place of Usual Residence","1134123","Female","Divorced",28
"Persons Place of Usual Residence","1134123","Female","Separated",4
"Persons Place of Usual Residence","1134123","Female","Married",69
"Persons Place of Usual Residence","1134123","Female","Not applicable",30
"Persons Place of Usual Residence","1134123","Female","Total",223
"Persons Place of Usual Residence","1134123","Total","Never married",180
"Persons Place of Usual Residence","1134123","Total","Widowed",18
"Persons Place of Usual Residence","1134123","Total","Divorced",30
"Persons Place of Usual Residence","1134123","Total","Separated",4
"Persons Place of Usual Residence","1134123","Total","Married",139
"Persons Place of Usual Residence","1134123","Total","Not applicable",58
"Persons Place of Usual Residence","1134123","Total","Total",432
"Persons Place of Usual Residence","1134124","Male","Never married",111
"Persons Place of Usual Residence","1134124","Male","Widowed",3
"Persons Place of Usual Residence","1134124","Male","Divorced",16
"Persons Place of Usual Residence","1134124","Male","Separated",4
"Persons Place of Usual Residence","1134124","Male","Married",48
"Persons Place of Usual Residence","1134124","Male","Not applicable",32
"Persons Place of Usual Residence","1134124","Male","Total",215
"Persons Place of Usual Residence","1134124","Female","Never married",106
"Persons Place of Usual Residence","1134124","Female","Widowed",12
"Persons Place of Usual Residence","1134124","Female","Divorced",12
"Persons Place of Usual Residence","1134124","Female","Separated",9
"Persons Place of Usual Residence","1134124","Female","Married",44
"Persons Place of Usual Residence","1134124","Female","Not applicable",30
"Persons Place of Usual Residence","1134124","Female","Total",208
"Persons Place of Usual Residence","1134124","Total","Never married",217
"Persons Place of Usual Residence","1134124","Total","Widowed",18
"Persons Place of Usual Residence","1134124","Total","Divorced",25
"Persons Place of Usual Residence","1134124","Total","Separated",11
"Persons Place of Usual Residence","1134124","Total","Married",99
"Persons Place of Usual Residence","1134124","Total","Not applicable",54
"Persons Place of Usual Residence","1134124","Total","Total",425
"Persons Place of Usual Residence","1134125","Male","Never married",92
"Persons Place of Usual Residence","1134125","Male","Widowed",0
"Persons Place of Usual Residence","1134125","Male","Divorced",5
"Persons Place of Usual Residence","1134125","Male","Separated",4
"Persons Place of Usual Residence","1134125","Male","Married",27
"Persons Place of Usual Residence","1134125","Male","Not applicable",10
"Persons Place of Usual Residence","1134125","Male","Total",138
"Persons Place of Usual Residence","1134125","Female","Never married",89
"Persons Place of Usual Residence","1134125","Female","Widowed",5
"Persons Place of Usual Residence","1134125","Female","Divorced",9
"Persons Place of Usual Residence","1134125","Female","Separated",4
"Persons Place of Usual Residence","1134125","Female","Married",34
"Persons Place of Usual Residence","1134125","Female","Not applicable",11
"Persons Place of Usual Residence","1134125","Female","Total",146
"Persons Place of Usual Residence","1134125","Total","Never married",184
"Persons Place of Usual Residence","1134125","Total","Widowed",5
"Persons Place of Usual Residence","1134125","Total","Divorced",11
"Persons Place of Usual Residence","1134125","Total","Separated",9
"Persons Place of Usual Residence","1134125","Total","Married",62
"Persons Place of Usual Residence","1134125","Total","Not applicable",20
"Persons Place of Usual Residence","1134125","Total","Total",287
"Persons Place of Usual Residence","1134126","Male","Never married",131
"Persons Place of Usual Residence","1134126","Male","Widowed",6
"Persons Place of Usual Residence","1134126","Male","Divorced",23
"Persons Place of Usual Residence","1134126","Male","Separated",4
"Persons Place of Usual Residence","1134126","Male","Married",85
"Persons Place of Usual Residence","1134126","Male","Not applicable",40
"Persons Place of Usual Residence","1134126","Male","Total",291
"Persons Place of Usual Residence","1134126","Female","Never married",114
"Persons Place of Usual Residence","1134126","Female","Widowed",24
"Persons Place of Usual Residence","1134126","Female","Divorced",31
"Persons Place of Usual Residence","1134126","Female","Separated",9
"Persons Place of Usual Residence","1134126","Female","Married",90
"Persons Place of Usual Residence","1134126","Female","Not applicable",42
"Persons Place of Usual Residence","1134126","Female","Total",302
"Persons Place of Usual Residence","1134126","Total","Never married",250
"Persons Place of Usual Residence","1134126","Total","Widowed",28
"Persons Place of Usual Residence","1134126","Total","Divorced",52
"Persons Place of Usual Residence","1134126","Total","Separated",11
"Persons Place of Usual Residence","1134126","Total","Married",179
"Persons Place of Usual Residence","1134126","Total","Not applicable",81
"Persons Place of Usual Residence","1134126","Total","Total",598
"Persons Place of Usual Residence","1134127","Male","Never married",170
"Persons Place of Usual Residence","1134127","Male","Widowed",11
"Persons Place of Usual Residence","1134127","Male","Divorced",19
"Persons Place of Usual Residence","1134127","Male","Separated",5
"Persons Place of Usual Residence","1134127","Male","Married",100
"Persons Place of Usual Residence","1134127","Male","Not applicable",50
"Persons Place of Usual Residence","1134127","Male","Total",352
"Persons Place of Usual Residence","1134127","Female","Never married",168
"Persons Place of Usual Residence","1134127","Female","Widowed",15
"Persons Place of Usual Residence","1134127","Female","Divorced",28
"Persons Place of Usual Residence","1134127","Female","Separated",7
"Persons Place of Usual Residence","1134127","Female","Married",106
"Persons Place of Usual Residence","1134127","Female","Not applicable",39
"Persons Place of Usual Residence","1134127","Female","Total",367
"Persons Place of Usual Residence","1134127","Total","Never married",335
"Persons Place of Usual Residence","1134127","Total","Widowed",27
"Persons Place of Usual Residence","1134127","Total","Divorced",48
"Persons Place of Usual Residence","1134127","Total","Separated",14
"Persons Place of Usual Residence","1134127","Total","Married",204
"Persons Place of Usual Residence","1134127","Total","Not applicable",87
"Persons Place of Usual Residence","1134127","Total","Total",722
"Persons Place of Usual Residence","1134128","Male","Never married",83
"Persons Place of Usual Residence","1134128","Male","Widowed",3
"Persons Place of Usual Residence","1134128","Male","Divorced",8
"Persons Place of Usual Residence","1134128","Male","Separated",7
"Persons Place of Usual Residence","1134128","Male","Married",138
"Persons Place of Usual Residence","1134128","Male","Not applicable",83
"Persons Place of Usual Residence","1134128","Male","Total",316
"Persons Place of Usual Residence","1134128","Female","Never married",74
"Persons Place of Usual Residence","1134128","Female","Widowed",9
"Persons Place of Usual Residence","1134128","Female","Divorced",21
"Persons Place of Usual Residence","1134128","Female","Separated",6
"Persons Place of Usual Residence","1134128","Female","Married",146
"Persons Place of Usual Residence","1134128","Female","Not applicable",90
"Persons Place of Usual Residence","1134128","Female","Total",341
"Persons Place of Usual Residence","1134128","Total","Never married",154
"Persons Place of Usual Residence","1134128","Total","Widowed",15
"Persons Place of Usual Residence","1134128","Total","Divorced",29
"Persons Place of Usual Residence","1134128","Total","Separated",9
"Persons Place of Usual Residence","1134128","Total","Married",282
"Persons Place of Usual Residence","1134128","Total","Not applicable",169
"Persons Place of Usual Residence","1134128","Total","Total",657
"Persons Place of Usual Residence","1134129","Male","Never married",46
"Persons Place of Usual Residence","1134129","Male","Widowed",8
"Persons Place of Usual Residence","1134129","Male","Divorced",12
"Persons Place of Usual Residence","1134129","Male","Separated",4
"Persons Place of Usual Residence","1134129","Male","Married",93
"Persons Place of Usual Residence","1134129","Male","Not applicable",67
"Persons Place of Usual Residence","1134129","Male","Total",225
"Persons Place of Usual Residence","1134129","Female","Never married",57
"Persons Place of Usual Residence","1134129","Female","Widowed",14
"Persons Place of Usual Residence","1134129","Female","Divorced",16
"Persons Place of Usual Residence","1134129","Female","Separated",0
"Persons Place of Usual Residence","1134129","Female","Married",102
"Persons Place of Usual Residence","1134129","Female","Not applicable",57
"Persons Place of Usual Residence","1134129","Female","Total",241
"Persons Place of Usual Residence","1134129","Total","Never married",99
"Persons Place of Usual Residence","1134129","Total","Widowed",20
"Persons Place of Usual Residence","1134129","Total","Divorced",26
"Persons Place of Usual Residence","1134129","Total","Separated",4
"Persons Place of Usual Residence","1134129","Total","Married",193
"Persons Place of Usual Residence","1134129","Total","Not applicable",124
"Persons Place of Usual Residence","1134129","Total","Total",464
"Persons Place of Usual Residence","1134130","Male","Never married",46
"Persons Place of Usual Residence","1134130","Male","Widowed",3
"Persons Place of Usual Residence","1134130","Male","Divorced",0
"Persons Place of Usual Residence","1134130","Male","Separated",0
"Persons Place of Usual Residence","1134130","Male","Married",78
"Persons Place of Usual Residence","1134130","Male","Not applicable",37
"Persons Place of Usual Residence","1134130","Male","Total",162
"Persons Place of Usual Residence","1134130","Female","Never married",39
"Persons Place of Usual Residence","1134130","Female","Widowed",10
"Persons Place of Usual Residence","1134130","Female","Divorced",13
"Persons Place of Usual Residence","1134130","Female","Separated",0
"Persons Place of Usual Residence","1134130","Female","Married",84
"Persons Place of Usual Residence","1134130","Female","Not applicable",34
"Persons Place of Usual Residence","1134130","Female","Total",172
"Persons Place of Usual Residence","1134130","Total","Never married",79
"Persons Place of Usual Residence","1134130","Total","Widowed",10
"Persons Place of Usual Residence","1134130","Total","Divorced",13
"Persons Place of Usual Residence","1134130","Total","Separated",0
"Persons Place of Usual Residence","1134130","Total","Married",158
"Persons Place of Usual Residence","1134130","Total","Not applicable",72
"Persons Place of Usual Residence","1134130","Total","Total",338
"Persons Place of Usual Residence","1134131","Male","Never married",74
"Persons Place of Usual Residence","1134131","Male","Widowed",7
"Persons Place of Usual Residence","1134131","Male","Divorced",0
"Persons Place of Usual Residence","1134131","Male","Separated",3
"Persons Place of Usual Residence","1134131","Male","Married",101
"Persons Place of Usual Residence","1134131","Male","Not applicable",60
"Persons Place of Usual Residence","1134131","Male","Total",242
"Persons Place of Usual Residence","1134131","Female","Never married",84
"Persons Place of Usual Residence","1134131","Female","Widowed",18
"Persons Place of Usual Residence","1134131","Female","Divorced",24
"Persons Place of Usual Residence","1134131","Female","Separated",7
"Persons Place of Usual Residence","1134131","Female","Married",101
"Persons Place of Usual Residence","1134131","Female","Not applicable",66
"Persons Place of Usual Residence","1134131","Female","Total",291
"Persons Place of Usual Residence","1134131","Total","Never married",153
"Persons Place of Usual Residence","1134131","Total","Widowed",17
"Persons Place of Usual Residence","1134131","Total","Divorced",25
"Persons Place of Usual Residence","1134131","Total","Separated",9
"Persons Place of Usual Residence","1134131","Total","Married",201
"Persons Place of Usual Residence","1134131","Total","Not applicable",122
"Persons Place of Usual Residence","1134131","Total","Total",531
"Persons Place of Usual Residence","1134132","Male","Never married",39
"Persons Place of Usual Residence","1134132","Male","Widowed",0
"Persons Place of Usual Residence","1134132","Male","Divorced",4
"Persons Place of Usual Residence","1134132","Male","Separated",0
"Persons Place of Usual Residence","1134132","Male","Married",47
"Persons Place of Usual Residence","1134132","Male","Not applicable",31
"Persons Place of Usual Residence","1134132","Male","Total",132
"Persons Place of Usual Residence","1134132","Female","Never married",46
"Persons Place of Usual Residence","1134132","Female","Widowed",4
"Persons Place of Usual Residence","1134132","Female","Divorced",8
"Persons Place of Usual Residence","1134132","Female","Separated",0
"Persons Place of Usual Residence","1134132","Female","Married",52
"Persons Place of Usual Residence","1134132","Female","Not applicable",32
"Persons Place of Usual Residence","1134132","Female","Total",150
"Persons Place of Usual Residence","1134132","Total","Never married",91
"Persons Place of Usual Residence","1134132","Total","Widowed",0
"Persons Place of Usual Residence","1134132","Total","Divorced",15
"Persons Place of Usual Residence","1134132","Total","Separated",0
"Persons Place of Usual Residence","1134132","Total","Married",102
"Persons Place of Usual Residence","1134132","Total","Not applicable",69
"Persons Place of Usual Residence","1134132","Total","Total",281
"Persons Place of Usual Residence","1134133","Male","Never married",94
"Persons Place of Usual Residence","1134133","Male","Widowed",8
"Persons Place of Usual Residence","1134133","Male","Divorced",16
"Persons Place of Usual Residence","1134133","Male","Separated",3
"Persons Place of Usual Residence","1134133","Male","Married",89
"Persons Place of Usual Residence","1134133","Male","Not applicable",43
"Persons Place of Usual Residence","1134133","Male","Total",256
"Persons Place of Usual Residence","1134133","Female","Never married",105
"Persons Place of Usual Residence","1134133","Female","Widowed",11
"Persons Place of Usual Residence","1134133","Female","Divorced",28
"Persons Place of Usual Residence","1134133","Female","Separated",12
"Persons Place of Usual Residence","1134133","Female","Married",95
"Persons Place of Usual Residence","1134133","Female","Not applicable",29
"Persons Place of Usual Residence","1134133","Female","Total",284
"Persons Place of Usual Residence","1134133","Total","Never married",203
"Persons Place of Usual Residence","1134133","Total","Widowed",16
"Persons Place of Usual Residence","1134133","Total","Divorced",43
"Persons Place of Usual Residence","1134133","Total","Separated",19
"Persons Place of Usual Residence","1134133","Total","Married",188
"Persons Place of Usual Residence","1134133","Total","Not applicable",71
"Persons Place of Usual Residence","1134133","Total","Total",537
"Persons Place of Usual Residence","1134134","Male","Never married",87
"Persons Place of Usual Residence","1134134","Male","Widowed",0
"Persons Place of Usual Residence","1134134","Male","Divorced",11
"Persons Place of Usual Residence","1134134","Male","Separated",5
"Persons Place of Usual Residence","1134134","Male","Married",69
"Persons Place of Usual Residence","1134134","Male","Not applicable",39
"Persons Place of Usual Residence","1134134","Male","Total",203
"Persons Place of Usual Residence","1134134","Female","Never married",60
"Persons Place of Usual Residence","1134134","Female","Widowed",5
"Persons Place of Usual Residence","1134134","Female","Divorced",19
"Persons Place of Usual Residence","1134134","Female","Separated",7
"Persons Place of Usual Residence","1134134","Female","Married",69
"Persons Place of Usual Residence","1134134","Female","Not applicable",34
"Persons Place of Usual Residence","1134134","Female","Total",192
"Persons Place of Usual Residence","1134134","Total","Never married",142
"Persons Place of Usual Residence","1134134","Total","Widowed",5
"Persons Place of Usual Residence","1134134","Total","Divorced",29
"Persons Place of Usual Residence","1134134","Total","Separated",5
"Persons Place of Usual Residence","1134134","Total","Married",142
"Persons Place of Usual Residence","1134134","Total","Not applicable",76
"Persons Place of Usual Residence","1134134","Total","Total",397
"Persons Place of Usual Residence","1134135","Male","Never married",92
"Persons Place of Usual Residence","1134135","Male","Widowed",7
"Persons Place of Usual Residence","1134135","Male","Divorced",21
"Persons Place of Usual Residence","1134135","Male","Separated",4
"Persons Place of Usual Residence","1134135","Male","Married",94
"Persons Place of Usual Residence","1134135","Male","Not applicable",32
"Persons Place of Usual Residence","1134135","Male","Total",256
"Persons Place of Usual Residence","1134135","Female","Never married",116
"Persons Place of Usual Residence","1134135","Female","Widowed",40
"Persons Place of Usual Residence","1134135","Female","Divorced",29
"Persons Place of Usual Residence","1134135","Female","Separated",3
"Persons Place of Usual Residence","1134135","Female","Married",94
"Persons Place of Usual Residence","1134135","Female","Not applicable",47
"Persons Place of Usual Residence","1134135","Female","Total",329
"Persons Place of Usual Residence","1134135","Total","Never married",208
"Persons Place of Usual Residence","1134135","Total","Widowed",42
"Persons Place of Usual Residence","1134135","Total","Divorced",48
"Persons Place of Usual Residence","1134135","Total","Separated",10
"Persons Place of Usual Residence","1134135","Total","Married",192
"Persons Place of Usual Residence","1134135","Total","Not applicable",81
"Persons Place of Usual Residence","1134135","Total","Total",584
"Persons Place of Usual Residence","1134136","Male","Never married",0
"Persons Place of Usual Residence","1134136","Male","Widowed",0
"Persons Place of Usual Residence","1134136","Male","Divorced",0
"Persons Place of Usual Residence","1134136","Male","Separated",0
"Persons Place of Usual Residence","1134136","Male","Married",0
"Persons Place of Usual Residence","1134136","Male","Not applicable",0
"Persons Place of Usual Residence","1134136","Male","Total",0
"Persons Place of Usual Residence","1134136","Female","Never married",0
"Persons Place of Usual Residence","1134136","Female","Widowed",0
"Persons Place of Usual Residence","1134136","Female","Divorced",0
"Persons Place of Usual Residence","1134136","Female","Separated",0
"Persons Place of Usual Residence","1134136","Female","Married",0
"Persons Place of Usual Residence","1134136","Female","Not applicable",0
"Persons Place of Usual Residence","1134136","Female","Total",0
"Persons Place of Usual Residence","1134136","Total","Never married",0
"Persons Place of Usual Residence","1134136","Total","Widowed",0
"Persons Place of Usual Residence","1134136","Total","Divorced",0
"Persons Place of Usual Residence","1134136","Total","Separated",0
"Persons Place of Usual Residence","1134136","Total","Married",0
"Persons Place of Usual Residence","1134136","Total","Not applicable",0
"Persons Place of Usual Residence","1134136","Total","Total",0
"Persons Place of Usual Residence","1134137","Male","Never married",45
"Persons Place of Usual Residence","1134137","Male","Widowed",0
"Persons Place of Usual Residence","1134137","Male","Divorced",5
"Persons Place of Usual Residence","1134137","Male","Separated",4
"Persons Place of Usual Residence","1134137","Male","Married",69
"Persons Place of Usual Residence","1134137","Male","Not applicable",35
"Persons Place of Usual Residence","1134137","Male","Total",161
"Persons Place of Usual Residence","1134137","Female","Never married",50
"Persons Place of Usual Residence","1134137","Female","Widowed",13
"Persons Place of Usual Residence","1134137","Female","Divorced",15
"Persons Place of Usual Residence","1134137","Female","Separated",3
"Persons Place of Usual Residence","1134137","Female","Married",66
"Persons Place of Usual Residence","1134137","Female","Not applicable",36
"Persons Place of Usual Residence","1134137","Female","Total",182
"Persons Place of Usual Residence","1134137","Total","Never married",96
"Persons Place of Usual Residence","1134137","Total","Widowed",14
"Persons Place of Usual Residence","1134137","Total","Divorced",21
"Persons Place of Usual Residence","1134137","Total","Separated",5
"Persons Place of Usual Residence","1134137","Total","Married",137
"Persons Place of Usual Residence","1134137","Total","Not applicable",71
"Persons Place of Usual Residence","1134137","Total","Total",342
"Persons Place of Usual Residence","1134138","Male","Never married",134
"Persons Place of Usual Residence","1134138","Male","Widowed",19
"Persons Place of Usual Residence","1134138","Male","Divorced",16
"Persons Place of Usual Residence","1134138","Male","Separated",6
"Persons Place of Usual Residence","1134138","Male","Married",71
"Persons Place of Usual Residence","1134138","Male","Not applicable",38
"Persons Place of Usual Residence","1134138","Male","Total",280
"Persons Place of Usual Residence","1134138","Female","Never married",114
"Persons Place of Usual Residence","1134138","Female","Widowed",108
"Persons Place of Usual Residence","1134138","Female","Divorced",60
"Persons Place of Usual Residence","1134138","Female","Separated",5
"Persons Place of Usual Residence","1134138","Female","Married",64
"Persons Place of Usual Residence","1134138","Female","Not applicable",38
"Persons Place of Usual Residence","1134138","Female","Total",385
"Persons Place of Usual Residence","1134138","Total","Never married",245
"Persons Place of Usual Residence","1134138","Total","Widowed",129
"Persons Place of Usual Residence","1134138","Total","Divorced",73
"Persons Place of Usual Residence","1134138","Total","Separated",10
"Persons Place of Usual Residence","1134138","Total","Married",135
"Persons Place of Usual Residence","1134138","Total","Not applicable",79
"Persons Place of Usual Residence","1134138","Total","Total",664
"Persons Place of Usual Residence","1134139","Male","Never married",101
"Persons Place of Usual Residence","1134139","Male","Widowed",5
"Persons Place of Usual Residence","1134139","Male","Divorced",5
"Persons Place of Usual Residence","1134139","Male","Separated",7
"Persons Place of Usual Residence","1134139","Male","Married",45
"Persons Place of Usual Residence","1134139","Male","Not applicable",23
"Persons Place of Usual Residence","1134139","Male","Total",185
"Persons Place of Usual Residence","1134139","Female","Never married",74
"Persons Place of Usual Residence","1134139","Female","Widowed",30
"Persons Place of Usual Residence","1134139","Female","Divorced",19
"Persons Place of Usual Residence","1134139","Female","Separated",0
"Persons Place of Usual Residence","1134139","Female","Married",52
"Persons Place of Usual Residence","1134139","Female","Not applicable",22
"Persons Place of Usual Residence","1134139","Female","Total",197
"Persons Place of Usual Residence","1134139","Total","Never married",177
"Persons Place of Usual Residence","1134139","Total","Widowed",36
"Persons Place of Usual Residence","1134139","Total","Divorced",23
"Persons Place of Usual Residence","1134139","Total","Separated",5
"Persons Place of Usual Residence","1134139","Total","Married",94
"Persons Place of Usual Residence","1134139","Total","Not applicable",48
"Persons Place of Usual Residence","1134139","Total","Total",383
"Persons Place of Usual Residence","1134201","Male","Never married",0
"Persons Place of Usual Residence","1134201","Male","Widowed",0
"Persons Place of Usual Residence","1134201","Male","Divorced",0
"Persons Place of Usual Residence","1134201","Male","Separated",0
"Persons Place of Usual Residence","1134201","Male","Married",0
"Persons Place of Usual Residence","1134201","Male","Not applicable",0
"Persons Place of Usual Residence","1134201","Male","Total",0
"Persons Place of Usual Residence","1134201","Female","Never married",0
"Persons Place of Usual Residence","1134201","Female","Widowed",0
"Persons Place of Usual Residence","1134201","Female","Divorced",0
"Persons Place of Usual Residence","1134201","Female","Separated",0
"Persons Place of Usual Residence","1134201","Female","Married",0
"Persons Place of Usual Residence","1134201","Female","Not applicable",0
"Persons Place of Usual Residence","1134201","Female","Total",0
"Persons Place of Usual Residence","1134201","Total","Never married",0
"Persons Place of Usual Residence","1134201","Total","Widowed",0
"Persons Place of Usual Residence","1134201","Total","Divorced",0
"Persons Place of Usual Residence","1134201","Total","Separated",0
"Persons Place of Usual Residence","1134201","Total","Married",0
"Persons Place of Usual Residence","1134201","Total","Not applicable",0
"Persons Place of Usual Residence","1134201","Total","Total",0
"Persons Place of Usual Residence","1134301","Male","Never married",50
"Persons Place of Usual Residence","1134301","Male","Widowed",3
"Persons Place of Usual Residence","1134301","Male","Divorced",26
"Persons Place of Usual Residence","1134301","Male","Separated",6
"Persons Place of Usual Residence","1134301","Male","Married",75
"Persons Place of Usual Residence","1134301","Male","Not applicable",24
"Persons Place of Usual Residence","1134301","Male","Total",180
"Persons Place of Usual Residence","1134301","Female","Never married",56
"Persons Place of Usual Residence","1134301","Female","Widowed",33
"Persons Place of Usual Residence","1134301","Female","Divorced",37
"Persons Place of Usual Residence","1134301","Female","Separated",7
"Persons Place of Usual Residence","1134301","Female","Married",75
"Persons Place of Usual Residence","1134301","Female","Not applicable",9
"Persons Place of Usual Residence","1134301","Female","Total",210
"Persons Place of Usual Residence","1134301","Total","Never married",110
"Persons Place of Usual Residence","1134301","Total","Widowed",36
"Persons Place of Usual Residence","1134301","Total","Divorced",59
"Persons Place of Usual Residence","1134301","Total","Separated",9
"Persons Place of Usual Residence","1134301","Total","Married",148
"Persons Place of Usual Residence","1134301","Total","Not applicable",31
"Persons Place of Usual Residence","1134301","Total","Total",395
"Persons Place of Usual Residence","1134302","Male","Never married",99
"Persons Place of Usual Residence","1134302","Male","Widowed",3
"Persons Place of Usual Residence","1134302","Male","Divorced",29
"Persons Place of Usual Residence","1134302","Male","Separated",6
"Persons Place of Usual Residence","1134302","Male","Married",139
"Persons Place of Usual Residence","1134302","Male","Not applicable",24
"Persons Place of Usual Residence","1134302","Male","Total",303
"Persons Place of Usual Residence","1134302","Female","Never married",128
"Persons Place of Usual Residence","1134302","Female","Widowed",44
"Persons Place of Usual Residence","1134302","Female","Divorced",29
"Persons Place of Usual Residence","1134302","Female","Separated",8
"Persons Place of Usual Residence","1134302","Female","Married",147
"Persons Place of Usual Residence","1134302","Female","Not applicable",33
"Persons Place of Usual Residence","1134302","Female","Total",386
"Persons Place of Usual Residence","1134302","Total","Never married",228
"Persons Place of Usual Residence","1134302","Total","Widowed",52
"Persons Place of Usual Residence","1134302","Total","Divorced",57
"Persons Place of Usual Residence","1134302","Total","Separated",15
"Persons Place of Usual Residence","1134302","Total","Married",285
"Persons Place of Usual Residence","1134302","Total","Not applicable",59
"Persons Place of Usual Residence","1134302","Total","Total",694
"Persons Place of Usual Residence","1134303","Male","Never married",65
"Persons Place of Usual Residence","1134303","Male","Widowed",4
"Persons Place of Usual Residence","1134303","Male","Divorced",14
"Persons Place of Usual Residence","1134303","Male","Separated",4
"Persons Place of Usual Residence","1134303","Male","Married",101
"Persons Place of Usual Residence","1134303","Male","Not applicable",26
"Persons Place of Usual Residence","1134303","Male","Total",222
"Persons Place of Usual Residence","1134303","Female","Never married",98
"Persons Place of Usual Residence","1134303","Female","Widowed",33
"Persons Place of Usual Residence","1134303","Female","Divorced",28
"Persons Place of Usual Residence","1134303","Female","Separated",0
"Persons Place of Usual Residence","1134303","Female","Married",94
"Persons Place of Usual Residence","1134303","Female","Not applicable",28
"Persons Place of Usual Residence","1134303","Female","Total",280
"Persons Place of Usual Residence","1134303","Total","Never married",161
"Persons Place of Usual Residence","1134303","Total","Widowed",41
"Persons Place of Usual Residence","1134303","Total","Divorced",40
"Persons Place of Usual Residence","1134303","Total","Separated",12
"Persons Place of Usual Residence","1134303","Total","Married",193
"Persons Place of Usual Residence","1134303","Total","Not applicable",52
"Persons Place of Usual Residence","1134303","Total","Total",498
"Persons Place of Usual Residence","1134304","Male","Never married",76
"Persons Place of Usual Residence","1134304","Male","Widowed",4
"Persons Place of Usual Residence","1134304","Male","Divorced",21
"Persons Place of Usual Residence","1134304","Male","Separated",0
"Persons Place of Usual Residence","1134304","Male","Married",87
"Persons Place of Usual Residence","1134304","Male","Not applicable",31
"Persons Place of Usual Residence","1134304","Male","Total",219
"Persons Place of Usual Residence","1134304","Female","Never married",89
"Persons Place of Usual Residence","1134304","Female","Widowed",23
"Persons Place of Usual Residence","1134304","Female","Divorced",23
"Persons Place of Usual Residence","1134304","Female","Separated",3
"Persons Place of Usual Residence","1134304","Female","Married",93
"Persons Place of Usual Residence","1134304","Female","Not applicable",29
"Persons Place of Usual Residence","1134304","Female","Total",263
"Persons Place of Usual Residence","1134304","Total","Never married",168
"Persons Place of Usual Residence","1134304","Total","Widowed",29
"Persons Place of Usual Residence","1134304","Total","Divorced",44
"Persons Place of Usual Residence","1134304","Total","Separated",11
"Persons Place of Usual Residence","1134304","Total","Married",174
"Persons Place of Usual Residence","1134304","Total","Not applicable",61
"Persons Place of Usual Residence","1134304","Total","Total",481
"Persons Place of Usual Residence","1134305","Male","Never married",50
"Persons Place of Usual Residence","1134305","Male","Widowed",5
"Persons Place of Usual Residence","1134305","Male","Divorced",11
"Persons Place of Usual Residence","1134305","Male","Separated",9
"Persons Place of Usual Residence","1134305","Male","Married",90
"Persons Place of Usual Residence","1134305","Male","Not applicable",12
"Persons Place of Usual Residence","1134305","Male","Total",174
"Persons Place of Usual Residence","1134305","Female","Never married",48
"Persons Place of Usual Residence","1134305","Female","Widowed",35
"Persons Place of Usual Residence","1134305","Female","Divorced",26
"Persons Place of Usual Residence","1134305","Female","Separated",0
"Persons Place of Usual Residence","1134305","Female","Married",87
"Persons Place of Usual Residence","1134305","Female","Not applicable",15
"Persons Place of Usual Residence","1134305","Female","Total",201
"Persons Place of Usual Residence","1134305","Total","Never married",96
"Persons Place of Usual Residence","1134305","Total","Widowed",39
"Persons Place of Usual Residence","1134305","Total","Divorced",34
"Persons Place of Usual Residence","1134305","Total","Separated",11
"Persons Place of Usual Residence","1134305","Total","Married",172
"Persons Place of Usual Residence","1134305","Total","Not applicable",28
"Persons Place of Usual Residence","1134305","Total","Total",373
"Persons Place of Usual Residence","1134306","Male","Never married",61
"Persons Place of Usual Residence","1134306","Male","Widowed",7
"Persons Place of Usual Residence","1134306","Male","Divorced",15
"Persons Place of Usual Residence","1134306","Male","Separated",0
"Persons Place of Usual Residence","1134306","Male","Married",94
"Persons Place of Usual Residence","1134306","Male","Not applicable",25
"Persons Place of Usual Residence","1134306","Male","Total",199
"Persons Place of Usual Residence","1134306","Female","Never married",61
"Persons Place of Usual Residence","1134306","Female","Widowed",20
"Persons Place of Usual Residence","1134306","Female","Divorced",25
"Persons Place of Usual Residence","1134306","Female","Separated",4
"Persons Place of Usual Residence","1134306","Female","Married",99
"Persons Place of Usual Residence","1134306","Female","Not applicable",34
